report_name,page,year,table_title,topic,metric_label,metric_values_text,primary_numeric_value,numeric_value_count,row_text
Visitor-Exit-Survey-2016-2017,58,2016,Activities Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total,attractions,Total,100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0,100.0,13,Total: 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0
Visitor-Exit-Survey-2016-2017,58,2016,Activities Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total,attractions,4x4 trekking,9.7 | 9.7 | 11.2 | 6.5 | 5.7 | 11.5 | 8.4 | 10.7 | 1.6 | 8.4 | 8.6 | 8.1 | 100.0,9.7,13,4x4 trekking: 9.7 | 9.7 | 11.2 | 6.5 | 5.7 | 11.5 | 8.4 | 10.7 | 1.6 | 8.4 | 8.6 | 8.1 | 100.0
Visitor-Exit-Survey-2016-2017,58,2016,Activities Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total,attractions,Abseiling,7.3 | 5.5 | 9.1 | 3.6 | 9.1 | 1.8 | 10.9 | 9.1 | 5.5 | 14.5 | 10.9 | 12.7 | 100.0,7.3,13,Abseiling: 7.3 | 5.5 | 9.1 | 3.6 | 9.1 | 1.8 | 10.9 | 9.1 | 5.5 | 14.5 | 10.9 | 12.7 | 100.0
Visitor-Exit-Survey-2016-2017,58,2016,Activities Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total,attractions,Any Festival,19.4 | 3.2 | 6.5 | 16.1 | 3.2 | 3.2 | 6.5 | 6.5 | 9.7 | 6.5 | 3.2 | 16.1 | 100.0,19.4,13,Any Festival: 19.4 | 3.2 | 6.5 | 16.1 | 3.2 | 3.2 | 6.5 | 6.5 | 9.7 | 6.5 | 3.2 | 16.1 | 100.0
Visitor-Exit-Survey-2016-2017,58,2016,Activities Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total,attractions,Biking,7.3 | 6.0 | 7.7 | 7.7 | 3.0 | 3.0 | 5.1 | 4.7 | 4.7 | 8.1 | 10.3 | 32.5 | 100.0,7.3,13,Biking: 7.3 | 6.0 | 7.7 | 7.7 | 3.0 | 3.0 | 5.1 | 4.7 | 4.7 | 8.1 | 10.3 | 32.5 | 100.0
Visitor-Exit-Survey-2016-2017,58,2016,Activities Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total,attractions,Bird watching,12.6 | 8.9 | 15.6 | 5.2 | 6.7 | 7.4 | 7.4 | 8.9 | 1.5 | 8.9 | 10.4 | 6.7 | 100.0,12.6,13,Bird watching: 12.6 | 8.9 | 15.6 | 5.2 | 6.7 | 7.4 | 7.4 | 8.9 | 1.5 | 8.9 | 10.4 | 6.7 | 100.0
Visitor-Exit-Survey-2016-2017,58,2016,Activities Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total,attractions,Fishing,13.2 | 14.3 | 17.6 | 13.2 | 5.5 | 4.4 | 2.2 | 5.5 | 0.0 | 7.7 | 4.4 | 12.1 | 100.0,13.2,13,Fishing: 13.2 | 14.3 | 17.6 | 13.2 | 5.5 | 4.4 | 2.2 | 5.5 | 0.0 | 7.7 | 4.4 | 12.1 | 100.0
Visitor-Exit-Survey-2016-2017,58,2016,Activities Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total,attractions,General sightseeing,10.3 | 10.0 | 9.1 | 6.8 | 4.9 | 6.1 | 7.8 | 9.7 | 4.9 | 10.3 | 9.3 | 10.9 | 100.0,10.3,13,General sightseeing: 10.3 | 10.0 | 9.1 | 6.8 | 4.9 | 6.1 | 7.8 | 9.7 | 4.9 | 10.3 | 9.3 | 10.9 | 100.0
Visitor-Exit-Survey-2016-2017,58,2016,Activities Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total,attractions,Hiking,9.7 | 10.7 | 10.4 | 7.8 | 4.9 | 6.0 | 7.2 | 9.0 | 4.3 | 9.8 | 9.7 | 10.4 | 100.0,9.7,13,Hiking: 9.7 | 10.7 | 10.4 | 7.8 | 4.9 | 6.0 | 7.2 | 9.0 | 4.3 | 9.8 | 9.7 | 10.4 | 100.0
Visitor-Exit-Survey-2016-2017,58,2016,Activities Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total,attractions,Pony trekking,9.4 | 8.0 | 10.4 | 5.0 | 3.8 | 6.4 | 6.6 | 12.0 | 4.9 | 9.4 | 11.1 | 13.0 | 100.0,9.4,13,Pony trekking: 9.4 | 8.0 | 10.4 | 5.0 | 3.8 | 6.4 | 6.6 | 12.0 | 4.9 | 9.4 | 11.1 | 13.0 | 100.0
Visitor-Exit-Survey-2016-2017,58,2016,Activities Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total,attractions,Rock climbing/mountaineering,1.9 | 5.6 | 7.4 | 9.3 | 7.4 | 13.0 | 11.1 | 11.1 | 1.9 | 11.1 | 9.3 | 11.1 | 100.0,1.9,13,Rock climbing/mountaineering: 1.9 | 5.6 | 7.4 | 9.3 | 7.4 | 13.0 | 11.1 | 11.1 | 1.9 | 11.1 | 9.3 | 11.1 | 100.0
Visitor-Exit-Survey-2016-2017,58,2016,Activities Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total,attractions,Skiing,0.0 | 0.0 | 0.0 | 0.8 | 2.0 | 15.2 | 41.4 | 38.3 | 2.0 | 0.4 | 0.0 | 0.0 | 100.0,0.0,13,Skiing: 0.0 | 0.0 | 0.0 | 0.8 | 2.0 | 15.2 | 41.4 | 38.3 | 2.0 | 0.4 | 0.0 | 0.0 | 100.0
Visitor-Exit-Survey-2016-2017,58,2016,Activities Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total,attractions,Wedding/Funeral,8.3 | 24.0 | 11.5 | 6.3 | 2.1 | 3.1 | 1.0 | 2.1 | 1.0 | 13.5 | 8.3 | 18.8 | 100.0,8.3,13,Wedding/Funeral: 8.3 | 24.0 | 11.5 | 6.3 | 2.1 | 3.1 | 1.0 | 2.1 | 1.0 | 13.5 | 8.3 | 18.8 | 100.0
Visitor-Exit-Survey-2016-2017,58,2016,Activities Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total,attractions,Total,9.2 | 9.3 | 9.6 | 6.6 | 4.7 | 6.9 | 9.1 | 11.0 | 4.0 | 9.2 | 9.0 | 11.4 | 100.0,9.2,13,Total: 9.2 | 9.3 | 9.6 | 6.6 | 4.7 | 6.9 | 9.1 | 11.0 | 4.0 | 9.2 | 9.0 | 11.4 | 100.0
Visitor-Exit-Survey-2016-2017,59,2016,South Africa %,general_tourism,General,11.0 | 21.0 | 17.0 | 19.5 | 17.6 | 18.0 | 16.5 | 14.1 | 20.5 | 22.8 | 15.5 | 11.7,11.0,12,General: 11.0 | 21.0 | 17.0 | 19.5 | 17.6 | 18.0 | 16.5 | 14.1 | 20.5 | 22.8 | 15.5 | 11.7
Visitor-Exit-Survey-2016-2017,59,2016,South Africa %,general_tourism,Hiking,4.0 | 4.7 | 34.6 | 29.9 | 26.6 | 31.7 | 22.9 | 2.5 | 22.9 | 18.3 | 16.2 | 5.6,4.0,12,Hiking: 4.0 | 4.7 | 34.6 | 29.9 | 26.6 | 31.7 | 22.9 | 2.5 | 22.9 | 18.3 | 16.2 | 5.6
Visitor-Exit-Survey-2016-2017,59,2016,South Africa %,general_tourism,Wedding/,4.9 | 6.5 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 4.5,4.9,12,Wedding/: 4.9 | 6.5 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 4.5
Visitor-Exit-Survey-2016-2017,59,2016,South Africa %,general_tourism,Skiing,4.7 | 1.4 | 0.0 | 0.3 | 1.9 | 3.6 | 0.0 | 1.2 | 1.1 | 0.7 | 2.5 | 4.4,4.7,12,Skiing: 4.7 | 1.4 | 0.0 | 0.3 | 1.9 | 3.6 | 0.0 | 1.2 | 1.1 | 0.7 | 2.5 | 4.4
Visitor-Exit-Survey-2016-2017,59,2016,South Africa %,general_tourism,4x4 trekking,3.8 | 0.0 | 5.0 | 3.9 | 3.3 | 4.3 | 2.0 | 0.9 | 8.3 | 2.0 | 2.5 | 3.7,3.8,12,4x4 trekking: 3.8 | 0.0 | 5.0 | 3.9 | 3.3 | 4.3 | 2.0 | 0.9 | 8.3 | 2.0 | 2.5 | 3.7
Visitor-Exit-Survey-2016-2017,59,2016,South Africa %,general_tourism,Biking,3.7 | 0.5 | 1.0 | 1.6 | 1.4 | 1.4 | 1.1 | 0.0 | 3.4 | 1.4 | 1.3 | 3.5,3.7,12,Biking: 3.7 | 0.5 | 1.0 | 1.6 | 1.4 | 1.4 | 1.1 | 0.0 | 3.4 | 1.4 | 1.3 | 3.5
Visitor-Exit-Survey-2016-2017,59,2016,South Africa %,general_tourism,Pony trekking,1.6 | 3.7 | 22.6 | 24.5 | 11.0 | 25.2 | 6.9 | 1.2 | 10.9 | 18.9 | 14.4 | 2.7,1.6,12,Pony trekking: 1.6 | 3.7 | 22.6 | 24.5 | 11.0 | 25.2 | 6.9 | 1.2 | 10.9 | 18.9 | 14.4 | 2.7
Visitor-Exit-Survey-2016-2017,59,2016,South Africa %,general_tourism,Fishing,1.1 | 0.0 | 0.0 | 0.3 | 0.5 | 0.7 | 0.3 | 0.6 | 0.6 | 0.7 | 0.6 | 1.0,1.1,12,Fishing: 1.1 | 0.0 | 0.0 | 0.3 | 0.5 | 0.7 | 0.3 | 0.6 | 0.6 | 0.7 | 0.6 | 1.0
Visitor-Exit-Survey-2016-2017,59,2016,South Africa %,general_tourism,Bird watching,0.3 | 0.9 | 1.5 | 0.3 | 0.5 | 0.0 | 1.1 | 0.0 | 1.1 | 0.0 | 1.9 | 0.3,0.3,12,Bird watching: 0.3 | 0.9 | 1.5 | 0.3 | 0.5 | 0.0 | 1.1 | 0.0 | 1.1 | 0.0 | 1.9 | 0.3
Visitor-Exit-Survey-2016-2017,59,2016,South Africa %,general_tourism,Abseiling,0.3 | 0.0 | 1.0 | 1.3 | 0.5 | 2.2 | 1.4 | 0.3 | 1.1 | 2.0 | 0.6 | 0.3,0.3,12,Abseiling: 0.3 | 0.0 | 1.0 | 1.3 | 0.5 | 2.2 | 1.4 | 0.3 | 1.1 | 2.0 | 0.6 | 0.3
Visitor-Exit-Survey-2016-2017,59,2016,South Africa %,general_tourism,Any Festival,0.3 | 0.9 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 2.0 | 0.0 | 0.3,0.3,12,Any Festival: 0.3 | 0.9 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 2.0 | 0.0 | 0.3
Visitor-Exit-Survey-2016-2017,59,2016,South Africa %,general_tourism,Rock climbing/,0.1 | 0.5 | 0.0 | 0.0 | 0.0 | 0.7 | 0.0 | 0.6 | 0.3 | 0.0 | 0.0 | 0.1,0.1,12,Rock climbing/: 0.1 | 0.5 | 0.0 | 0.0 | 0.0 | 0.7 | 0.0 | 0.6 | 0.3 | 0.0 | 0.0 | 0.1
Visitor-Exit-Survey-2016-2017,59,2016,South Africa %,general_tourism,Other,23.8 | 36.7 | 7.4 | 8.9 | 15.8 | 4.3 | 25.8 | 40.3 | 11.5 | 12.6 | 21.3 | 23.4,23.8,12,Other: 23.8 | 36.7 | 7.4 | 8.9 | 15.8 | 4.3 | 25.8 | 40.3 | 11.5 | 12.6 | 21.3 | 23.4
Visitor-Exit-Survey-2016-2017,59,2016,South Africa %,general_tourism,40.5,23.2 | 9.9 | 9.5 | 20.9 | 7.8 | 21.9 | 38.2 | 18.2 | 18.5 | 23.2 | 38.5,23.2,11,40.5: 23.2 | 9.9 | 9.5 | 20.9 | 7.8 | 21.9 | 38.2 | 18.2 | 18.5 | 23.2 | 38.5
Visitor-Exit-Survey-2016-2017,59,2016,South Africa %,general_tourism,Total,100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | Total | 100.0,100.0,11,Total: 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | Total | 100.0
Arrivals-and-Accommodation-Report-2022,28,2022,Month,general_tourism,January,"27,546 | 256.4",27546.0,2,"January: 27,546 | 256.4"
Arrivals-and-Accommodation-Report-2022,28,2022,Month,general_tourism,February,"28,611 | 251.4",28611.0,2,"February: 28,611 | 251.4"
Arrivals-and-Accommodation-Report-2022,28,2022,Month,general_tourism,March,"34,525 | 73.9",34525.0,2,"March: 34,525 | 73.9"
Arrivals-and-Accommodation-Report-2022,28,2022,Month,general_tourism,April,"44,726 | 93.7",44726.0,2,"April: 44,726 | 93.7"
Arrivals-and-Accommodation-Report-2022,28,2022,Month,general_tourism,May,"38,991 | 71.2",38991.0,2,"May: 38,991 | 71.2"
Arrivals-and-Accommodation-Report-2022,28,2022,Month,general_tourism,June,"46,164 | 96.8",46164.0,2,"June: 46,164 | 96.8"
Arrivals-and-Accommodation-Report-2022,28,2022,Month,general_tourism,July,"51,093 | 134.7",51093.0,2,"July: 51,093 | 134.7"
Arrivals-and-Accommodation-Report-2022,28,2022,Month,general_tourism,August,"55,990 | 123.5",55990.0,2,"August: 55,990 | 123.5"
Arrivals-and-Accommodation-Report-2022,28,2022,Month,general_tourism,September,"50,326 | 95.0",50326.0,2,"September: 50,326 | 95.0"
Arrivals-and-Accommodation-Report-2022,28,2022,Month,general_tourism,October,"46,317 | 73.8",46317.0,2,"October: 46,317 | 73.8"
Arrivals-and-Accommodation-Report-2022,28,2022,Month,general_tourism,November,"36,592 | 31.9",36592.0,2,"November: 36,592 | 31.9"
Arrivals-and-Accommodation-Report-2022,28,2022,Month,general_tourism,December,"80,253 | 72.3",80253.0,2,"December: 80,253 | 72.3"
Arrivals-and-Accommodation-Report-2022,28,2022,Month,general_tourism,Total,"541,134",541134.0,1,"Total: 541,134"
Visitor-Exit-Survey-2016-2017,60,2016,Leisure,general_tourism,General sightseeing,23.9 | 8.5 | 4.3 | 4.1 | 11.7,23.9,5,General sightseeing: 23.9 | 8.5 | 4.3 | 4.1 | 11.7
Visitor-Exit-Survey-2016-2017,60,2016,Leisure,general_tourism,Hiking,15.8 | 1.6 | 1.1 | 1.5 | 5.6,15.8,5,Hiking: 15.8 | 1.6 | 1.1 | 1.5 | 5.6
Visitor-Exit-Survey-2016-2017,60,2016,Leisure,general_tourism,Wedding/Funeral,0.2 | 11.1 | 0.0 | 0.0 | 4.5,0.2,5,Wedding/Funeral: 0.2 | 11.1 | 0.0 | 0.0 | 4.5
Visitor-Exit-Survey-2016-2017,60,2016,Leisure,general_tourism,Skiing,14.4 | 0.3 | 0.0 | 0.0 | 4.4,14.4,5,Skiing: 14.4 | 0.3 | 0.0 | 0.0 | 4.4
Visitor-Exit-Survey-2016-2017,60,2016,Leisure,general_tourism,4x4 trekking,11.0 | 0.4 | 1.0 | 1.4 | 3.7,11.0,5,4x4 trekking: 11.0 | 0.4 | 1.0 | 1.4 | 3.7
Visitor-Exit-Survey-2016-2017,60,2016,Leisure,general_tourism,Biking,11.0 | 0.1 | 0.7 | 0.0 | 3.5,11.0,5,Biking: 11.0 | 0.1 | 0.7 | 0.0 | 3.5
Visitor-Exit-Survey-2016-2017,60,2016,Leisure,general_tourism,Pony trekking,8.8 | 0.1 | 0.0 | 1.2 | 2.7,8.8,5,Pony trekking: 8.8 | 0.1 | 0.0 | 1.2 | 2.7
Visitor-Exit-Survey-2016-2017,60,2016,Leisure,general_tourism,Fishing,3.0 | 0.0 | 0.4 | 0.0 | 1.0,3.0,5,Fishing: 3.0 | 0.0 | 0.4 | 0.0 | 1.0
Visitor-Exit-Survey-2016-2017,60,2016,Leisure,general_tourism,Bird watching,0.7 | 0.0 | 0.4 | 0.0 | 0.3,0.7,5,Bird watching: 0.7 | 0.0 | 0.4 | 0.0 | 0.3
Visitor-Exit-Survey-2016-2017,60,2016,Leisure,general_tourism,Abseiling,0.8 | 0.1 | 0.3 | 0.0 | 0.3,0.8,5,Abseiling: 0.8 | 0.1 | 0.3 | 0.0 | 0.3
Visitor-Exit-Survey-2016-2017,60,2016,Leisure,general_tourism,Any Festival,0.2 | 0.5 | 0.0 | 0.0 | 0.3,0.2,5,Any Festival: 0.2 | 0.5 | 0.0 | 0.0 | 0.3
Visitor-Exit-Survey-2016-2017,60,2016,Leisure,general_tourism,Rock climbing/mountaineering,0.3 | 0.0 | 0.0 | 0.0 | 0.1,0.3,5,Rock climbing/mountaineering: 0.3 | 0.0 | 0.0 | 0.0 | 0.1
Visitor-Exit-Survey-2016-2017,60,2016,Leisure,general_tourism,Other,5.1 | 27.3 | 36.3 | 33.5 | 23.4,5.1,5,Other: 5.1 | 27.3 | 36.3 | 33.5 | 23.4
Visitor-Exit-Survey-2016-2017,60,2016,Leisure,general_tourism,4.7,50.0 | 55.3 | 58.3 | 38.5,50.0,4,4.7: 50.0 | 55.3 | 58.3 | 38.5
Visitor-Exit-Survey-2016-2017,60,2016,Leisure,general_tourism,Total,100.0 | 100.0 | 100.0 | 100.0 | 100.0,100.0,5,Total: 100.0 | 100.0 | 100.0 | 100.0 | 100.0
Visitor-Exit-Survey-2016-2017,61,2016,South Africa %,general_tourism,General sightseeing,24.5 | 18.1 | 17.8 | 26.6 | 18.4 | 21.4 | 22.6 | 23.4 | 23.9,24.5,9,General sightseeing: 24.5 | 18.1 | 17.8 | 26.6 | 18.4 | 21.4 | 22.6 | 23.4 | 23.9
Visitor-Exit-Survey-2016-2017,61,2016,South Africa %,general_tourism,Hiking,12.0 | 36.7 | 34.3 | 33.9 | 33.6 | 39.7 | 30.6 | 25.0 | 15.8,12.0,9,Hiking: 12.0 | 36.7 | 34.3 | 33.9 | 33.6 | 39.7 | 30.6 | 25.0 | 15.8
Visitor-Exit-Survey-2016-2017,61,2016,South Africa %,general_tourism,Skiing,17.2 | 0.0 | 0.4 | 3.2 | 4.0 | 0.0 | 1.6 | 4.1 | 14.4,17.2,9,Skiing: 17.2 | 0.0 | 0.4 | 3.2 | 4.0 | 0.0 | 1.6 | 4.1 | 14.4
Visitor-Exit-Survey-2016-2017,61,2016,South Africa %,general_tourism,4x4 trekking,12.2 | 4.8 | 4.1 | 5.6 | 4.8 | 3.8 | 9.3 | 4.1 | 11.0,12.2,9,4x4 trekking: 12.2 | 4.8 | 4.1 | 5.6 | 4.8 | 3.8 | 9.3 | 4.1 | 11.0
Visitor-Exit-Survey-2016-2017,61,2016,South Africa %,general_tourism,Biking,12.9 | 1.2 | 2.1 | 2.4 | 1.6 | 1.5 | 4.8 | 2.0 | 11.0,12.9,9,Biking: 12.9 | 1.2 | 2.1 | 2.4 | 1.6 | 1.5 | 4.8 | 2.0 | 11.0
Visitor-Exit-Survey-2016-2017,61,2016,South Africa %,general_tourism,Pony trekking,5.8 | 27.1 | 30.6 | 16.9 | 26.4 | 16.8 | 15.3 | 21.7 | 8.8,5.8,9,Pony trekking: 5.8 | 27.1 | 30.6 | 16.9 | 26.4 | 16.8 | 15.3 | 21.7 | 8.8
Visitor-Exit-Survey-2016-2017,61,2016,South Africa %,general_tourism,Fishing,3.6 | 0.0 | 0.4 | 0.8 | 0.8 | 0.8 | 0.8 | 1.6 | 3.0,3.6,9,Fishing: 3.6 | 0.0 | 0.4 | 0.8 | 0.8 | 0.8 | 0.8 | 1.6 | 3.0
Visitor-Exit-Survey-2016-2017,61,2016,South Africa %,general_tourism,Abseiling,0.7 | 1.2 | 1.7 | 0.8 | 2.4 | 0.8 | 0.8 | 1.2 | 0.8,0.7,9,Abseiling: 0.7 | 1.2 | 1.7 | 0.8 | 2.4 | 0.8 | 0.8 | 1.2 | 0.8
Visitor-Exit-Survey-2016-2017,61,2016,South Africa %,general_tourism,Bird watching,0.7 | 1.8 | 0.4 | 0.8 | 0.0 | 1.5 | 1.6 | 1.2 | 0.7,0.7,9,Bird watching: 0.7 | 1.8 | 0.4 | 0.8 | 0.0 | 1.5 | 1.6 | 1.2 | 0.7
Visitor-Exit-Survey-2016-2017,61,2016,South Africa %,general_tourism,Rock climbing/mountaineer,0.3 | 0.0 | 0.0 | 0.0 | 0.8 | 0.0 | 0.4 | 0.4 | 0.3,0.3,9,Rock climbing/mountaineer: 0.3 | 0.0 | 0.0 | 0.0 | 0.8 | 0.0 | 0.4 | 0.4 | 0.3
Visitor-Exit-Survey-2016-2017,61,2016,South Africa %,general_tourism,Any Festival,0.2 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.4 | 0.2,0.2,9,Any Festival: 0.2 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.4 | 0.2
Visitor-Exit-Survey-2016-2017,61,2016,South Africa %,general_tourism,Wedding/Funeral,0.2 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.2,0.2,9,Wedding/Funeral: 0.2 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.2
Visitor-Exit-Survey-2016-2017,61,2016,South Africa %,general_tourism,Other,5.1 | 3.0 | 4.1 | 3.2 | 3.2 | 6.1 | 5.2 | 8.2 | 5.1,5.1,9,Other: 5.1 | 3.0 | 4.1 | 3.2 | 3.2 | 6.1 | 5.2 | 8.2 | 5.1
Visitor-Exit-Survey-2016-2017,61,2016,South Africa %,general_tourism,4.5,6.0 | 4.1 | 5.6 | 4.0 | 7.6 | 6.9 | 6.6 | 4.7,6.0,8,4.5: 6.0 | 4.1 | 5.6 | 4.0 | 7.6 | 6.9 | 6.6 | 4.7
Visitor-Exit-Survey-2016-2017,61,2016,South Africa %,general_tourism,Total,100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0,100.0,9,Total: 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0
Arrivals-and-Accommodation-Report-2022,28,2022,Quarter,general_tourism,Jan-Mar,"35,724 | 90,682 | 153.8",35724.0,3,"Jan-Mar: 35,724 | 90,682 | 153.8"
Arrivals-and-Accommodation-Report-2022,28,2022,Quarter,general_tourism,Apr-Jun,"69,328 | 129,881 | 87.3",69328.0,3,"Apr-Jun: 69,328 | 129,881 | 87.3"
Arrivals-and-Accommodation-Report-2022,28,2022,Quarter,general_tourism,Jul-Sep,"72,625 | 157,409 | 116.7",72625.0,3,"Jul-Sep: 72,625 | 157,409 | 116.7"
Arrivals-and-Accommodation-Report-2022,28,2022,Quarter,general_tourism,Oct-Dec,"100,964 | 163,162 | 61.6",100964.0,3,"Oct-Dec: 100,964 | 163,162 | 61.6"
Arrivals-and-Accommodation-Report-2022,28,2022,Quarter,general_tourism,Total,"278,641 | 541,134",278641.0,2,"Total: 278,641 | 541,134"
Visitor-Exit-Survey-2016-2017,62,2016,Leisure,general_tourism,General sightseeing,24.5 | 7.6 | 4.2 | 3.4 | 11.0,24.5,5,General sightseeing: 24.5 | 7.6 | 4.2 | 3.4 | 11.0
Visitor-Exit-Survey-2016-2017,62,2016,Leisure,general_tourism,Wedding/Funeral,0.2 | 11.5 | 0.0 | 0.0 | 4.9,0.2,5,Wedding/Funeral: 0.2 | 11.5 | 0.0 | 0.0 | 4.9
Visitor-Exit-Survey-2016-2017,62,2016,Leisure,general_tourism,Skiing,17.2 | 0.3 | 0.0 | 0.0 | 4.7,17.2,5,Skiing: 17.2 | 0.3 | 0.0 | 0.0 | 4.7
Visitor-Exit-Survey-2016-2017,62,2016,Leisure,general_tourism,Hiking,12.0 | 1.2 | 0.7 | 1.1 | 4.0,12.0,5,Hiking: 12.0 | 1.2 | 0.7 | 1.1 | 4.0
Visitor-Exit-Survey-2016-2017,62,2016,Leisure,general_tourism,4x4 trekking,12.2 | 0.4 | 1.0 | 1.1 | 3.8,12.2,5,4x4 trekking: 12.2 | 0.4 | 1.0 | 1.1 | 3.8
Visitor-Exit-Survey-2016-2017,62,2016,Leisure,general_tourism,Biking,12.9 | 0.1 | 0.7 | 0.0 | 3.7,12.9,5,Biking: 12.9 | 0.1 | 0.7 | 0.0 | 3.7
Visitor-Exit-Survey-2016-2017,62,2016,Leisure,general_tourism,Pony trekking,5.8 | 0.0 | 0.0 | 1.1 | 1.6,5.8,5,Pony trekking: 5.8 | 0.0 | 0.0 | 1.1 | 1.6
Visitor-Exit-Survey-2016-2017,62,2016,Leisure,general_tourism,Fishing,3.6 | 0.0 | 0.5 | 0.0 | 1.1,3.6,5,Fishing: 3.6 | 0.0 | 0.5 | 0.0 | 1.1
Visitor-Exit-Survey-2016-2017,62,2016,Leisure,general_tourism,Bird watching,0.7 | 0.0 | 0.5 | 0.0 | 0.3,0.7,5,Bird watching: 0.7 | 0.0 | 0.5 | 0.0 | 0.3
Visitor-Exit-Survey-2016-2017,62,2016,Leisure,general_tourism,Abseiling,0.7 | 0.0 | 0.2 | 0.0 | 0.3,0.7,5,Abseiling: 0.7 | 0.0 | 0.2 | 0.0 | 0.3
Visitor-Exit-Survey-2016-2017,62,2016,Leisure,general_tourism,Any Festival,0.2 | 0.4 | 0.0 | 0.0 | 0.3,0.2,5,Any Festival: 0.2 | 0.4 | 0.0 | 0.0 | 0.3
Visitor-Exit-Survey-2016-2017,62,2016,Leisure,general_tourism,Rock climbing/mountaineering,0.3 | 0.0 | 0.0 | 0.0 | 0.1,0.3,5,Rock climbing/mountaineering: 0.3 | 0.0 | 0.0 | 0.0 | 0.1
Visitor-Exit-Survey-2016-2017,62,2016,Leisure,general_tourism,Other,5.1 | 27.0 | 36.1 | 33.0 | 23.8,5.1,5,Other: 5.1 | 27.0 | 36.1 | 33.0 | 23.8
Visitor-Exit-Survey-2016-2017,62,2016,Leisure,general_tourism,4.5,51.4 | 55.9 | 60.2 | 40.5,51.4,4,4.5: 51.4 | 55.9 | 60.2 | 40.5
Visitor-Exit-Survey-2016-2017,62,2016,Leisure,general_tourism,Total,100.0 | 100.0 | 100.0 | 100.0 | 100.0,100.0,5,Total: 100.0 | 100.0 | 100.0 | 100.0 | 100.0
Visitor-Exit-Survey-2016-2017,63,2016,South Africa %,accommodation,Hotel/lodge,36.5 | 32.1 | 72.6 | 67.3 | 67.6 | 67.3 | 48.0 | 46.3 | 64.4 | 54.0 | 63.5 | 38.8,36.5,12,Hotel/lodge: 36.5 | 32.1 | 72.6 | 67.3 | 67.6 | 67.3 | 48.0 | 46.3 | 64.4 | 54.0 | 63.5 | 38.8
Visitor-Exit-Survey-2016-2017,63,2016,South Africa %,general_tourism,Friends and,35.0 | 53.4 | 6.9 | 8.1 | 9.0 | 2.5 | 20.4 | 25.8 | 8.3 | 16.0 | 9.3 | 33.0,35.0,12,Friends and: 35.0 | 53.4 | 6.9 | 8.1 | 9.0 | 2.5 | 20.4 | 25.8 | 8.3 | 16.0 | 9.3 | 33.0
Visitor-Exit-Survey-2016-2017,63,2016,South Africa %,general_tourism,Bed and,9.9 | 10.0 | 8.9 | 15.6 | 9.6 | 17.7 | 13.0 | 11.9 | 16.4 | 19.4 | 13.6 | 10.3,9.9,12,Bed and: 9.9 | 10.0 | 8.9 | 15.6 | 9.6 | 17.7 | 13.0 | 11.9 | 16.4 | 19.4 | 13.6 | 10.3
